AP,AP50,AP75,bAP,bAP50,bAP75,embeddings_type,knn,lambda_factor,leverage_classification,nAP,nAP50,nAP75,rectify_prototypes,remove_possibly_duplicates,support_augmentation,time_elapsed,time_from,time_to,use_classification_layer,use_laplacianshot
43.68830937393216,68.55748342804614,47.958715467935946,50.640140706327095,78.74652904595563,55.73432402177339,embeddings,1.0,0.3,1.0,22.832815376747313,37.99034657431761,24.631889806423594,0.0,1.0,0.0,72.0,2021-09-02 14:56:16,2021-09-02 14:57:29,0.0,1.0
0.14166454177425963,0.25702279209838547,0.12642903334755004,0.18888605569901284,0.3426970561311806,0.16857204446340007,embeddings,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2021-09-02 14:57:29,2021-09-02 14:58:35,0.0,1.0
