AP,AP50,AP75,bAP,bAP50,bAP75,nAP,nAP50,nAP75,use_classification_layer,use_laplacianshot,embeddings_type,leverage_classification,rectify_prototypes,time_elapsed,time_from,time_to
44.04131761494757,69.67965555981024,47.825402520167025,50.92604591439508,79.64320577371397,55.59261222175521,23.38713271660504,39.789004918099025,24.52377341540247,1.0,1.0,,,,,,
44.04014810816152,69.32797928888877,48.11584984171669,51.00838689110462,79.52007219727199,56.01228076835189,23.135431759332217,38.75170056373918,24.426557061811078,1.0,1.0,embeddings,1.0,1.0,154.0,2021-07-28 17:23:23,2021-07-28 17:25:57
44.03843822594236,69.42369103106034,48.084469941300874,50.9421490811918,79.4353993911317,55.85832075252325,23.32730566019396,39.38856595084629,24.76291750763379,1.0,1.0,embeddings,1.0,0.0,153.0,2021-07-28 17:25:57,2021-07-28 17:28:31
