AP,AP50,AP75,bAP,bAP50,bAP75,nAP,nAP50,nAP75,use_classification_layer,use_laplacianshot,embeddings_type,leverage_classification,rectify_prototypes,support_augmentation,time_elapsed,time_from,time_to
42.72479352924788,68.2786271491492,46.07665883292346,49.54155229538781,78.80159564409138,53.338405947129324,22.27451723082809,36.70972166432267,24.29141749030581,1.0,1.0,embeddings,1.0,1.0,0.0,94.0,2021-07-28 18:34:56,2021-07-28 18:36:30
42.67201583869975,68.53540352595999,46.03698318083317,49.38775364014248,78.82268837772196,53.28383656923942,22.52480243437156,37.67354897067402,24.29642301561443,1.0,1.0,embeddings,1.0,0.0,0.0,98.0,2021-07-28 18:36:30,2021-07-28 18:38:08
42.6617194617766,68.40997439473767,45.91387330980417,49.43629627003399,78.8508896932903,53.192184610821194,22.33798903700437,37.08722849907983,24.078939406753047,1.0,1.0,,,,,,,
